config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,62,-48.60131628715884,153.10772344792713,-94.6562074999455,-48.85,197.34,-51.8,73.46227850833108,1.1478481016926732,1.1799996930099872,-0.2331034584366866,97.35198856381871
2D8x8,B_PA2_to_C2,63,-47.54286080845083,153.20759763587284,-94.8710055284514,-47.54,197.66,-51.8,73.749507316903,1.1523360518266095,1.1799887106146019,-0.19920887745580035,97.73262330936532
2D8x8,B_PA2_to_C2,64,-46.48327113250459,153.30564221957908,-95.0810017177901,-46.22,197.98,-51.8,74.0215192809495,1.156586238764836,1.1799611328275112,-0.1672314509884889,98.09309273872115
2D8x8,B_PA2_to_C2,65,-45.4225689014876,153.40184895521443,-95.28617699272677,-44.9,198.28,-51.8,74.26840086112989,1.1604437634551545,1.179917492597213,-0.13830988790043747,98.42025945963375
2D8x8,B_PA2_to_C2,66,-44.36077557018651,153.49620909959995,-95.48651027214626,-43.58,198.57,-51.8,74.49145415483753,1.1639289711693364,1.1799425882422814,-0.11226229939907183,98.71584900761768
2D8x8,B_PA2_to_C2,67,-43.29791368497544,153.58871652443105,-95.68198375449376,-42.26,198.86,-51.8,74.69147939246801,1.1670543655073127,1.1799782048600969,-0.08897011525018746,98.98092184556498
2D8x8,B_PA2_to_C2,68,-42.234005550773134,153.6793630286134,-95.8725781010478,-40.94,199.14,-51.8,74.86785475107999,1.1698102304856248,1.1799968367689448,-0.0684835622877832,99.21465393560062
2D8x8,B_PA2_to_C2,69,-41.16907381901202,153.76814085817185,-96.05827437794429,-39.62,199.4,-51.8,75.02068031495413,1.1721981299211583,1.179998803384494,-0.05077138115148788,99.41717790910967
2D8x8,B_PA2_to_C2,70,-40.1031289537576,153.85501755222404,-96.23899125430628,-38.29,199.66,-51.8,75.15427142456572,1.1742854910088394,1.1799836358286728,-0.03531796595342292,99.59421244219538
2D8x8,B_PA2_to_C2,71,-39.03618987823958,153.939976772089,-96.4146819293428,-36.96,199.91,-51.8,75.2632240349294,1.1759878755457718,1.1799965045053329,-0.02273498134765808,99.73859611084131
2D8x8,B_PA2_to_C2,72,-37.96829818015255,154.02304379636783,-96.58541758393568,-35.63,200.15,-51.8,75.34784204191129,1.177310031904864,1.1799998438139931,-0.012974971455738029,99.85073163692714
2D8x8,B_PA2_to_C2,73,-36.899477667861696,154.104211003158,-96.75118039535155,-34.3,200.39,-51.8,75.40886796339382,1.1782635619280284,1.1799997829684596,-0.0059429203053501045,99.93160300289749
2D8x8,B_PA2_to_C2,74,-35.829752775415024,154.18347341545706,-96.91195389931922,-32.97,200.61,-51.8,75.44624948860101,1.1788476482593908,1.1799999487377892,-0.001638236253762365,99.98114088667081
2D8x8,B_PA2_to_C2,75,-34.759148008312394,154.26082338826797,-97.06772212617592,-31.63,200.82,-51.8,75.46048066616859,1.1790700104088843,1.179937278477479,0.0,100.0
2D8x8,B_PA2_to_C2,76,-33.68768816862759,154.33625396422505,-97.21846945332712,-30.3,201.03,-51.8,75.45109495035446,1.1789233585992884,1.1799999582464058,-0.001080411380079368,99.98756207788333
2D8x8,B_PA2_to_C2,77,-32.61539853755643,154.40976009116122,-97.3641813520534,-28.96,201.23,-51.8,75.41781435577275,1.1784033493089492,1.17999740524497,-0.004912500809826814,99.94345873493094
2D8x8,B_PA2_to_C2,78,-31.54230429006244,154.48133467447258,-97.50484226081323,-27.62,201.41,-51.8,75.36097861356306,1.1775152908369229,1.1799995632879772,-0.01146075601191007,99.86814018181819
2D8x8,B_PA2_to_C2,79,-30.46843110893605,154.55097297226447,-97.64043783150107,-26.28,201.59,-51.8,75.28076021728783,1.1762618783951224,1.179994981851805,-0.020711421972848434,99.76183500649059
2D8x8,B_PA2_to_C2,80,-29.39380476776233,154.6186681013438,-97.77095418124917,-24.94,201.76,-51.8,75.17754727701758,1.1746491762033997,1.1799846756102863,-0.03262829600875786,99.62505753123587
2D8x8,B_PA2_to_C2,81,-28.31845135645202,154.68441462884485,-97.89637786883976,-23.6,201.93,-51.8,75.05155098969149,1.1726804842139296,1.1799991900483215,-0.04719791155924795,99.45808763359702
2D8x8,B_PA2_to_C2,82,-27.2423972641524,154.74820751656992,-98.01669642786544,-22.26,202.08,-51.8,74.90334170026736,1.1703647140666775,1.179995583822012,-0.06436747405046334,99.26168113298142
2D8x8,B_PA2_to_C2,83,-26.165669006864395,154.81004129594638,-98.13189739193844,-20.91,202.22,-51.8,74.72845072278582,1.1676320425435285,1.1799732471539912,-0.08467177430974202,99.0299161403156
2D8x8,B_PA2_to_C2,84,-25.088293256508223,154.86991089153568,-98.24196809318909,-19.57,202.36,-51.8,74.53596535010207,1.164624458595345,1.179933351274703,-0.10707373285867033,98.7748351085166
2D8x8,B_PA2_to_C2,85,-24.01029697344074,154.9278115916748,-98.34689701737234,-18.22,202.48,-51.8,74.31649898910753,1.1611952967048051,1.1799496194797998,-0.13268650293433676,98.48399895287979
2D8x8,B_PA2_to_C2,86,-22.93170731895633,154.98373900900486,-98.44667307402544,-16.87,202.6,-51.8,74.0750340588671,1.1574224071697985,1.179983976449597,-0.1609541479082133,98.16401036003123
2D8x8,B_PA2_to_C2,87,-21.85255162814546,155.0376874840803,-98.54128635480696,-15.53,202.71,-51.8,73.81890412957338,1.153420377024584,1.1799990178853776,-0.19103947189515272,97.82458775493703
2D8x8,B_PA2_to_C2,88,-20.772857377273507,155.08965376136825,-98.6307256717608,-14.18,202.8,-51.8,73.53526327073672,1.1489884886052613,1.1799956408428702,-0.22447831224804587,97.44870774949223
